,,,,,"2001 to 2005","140"
,,,,,"2006 to 2010","60"
,,,,,"2011 to 2015","20"
,,,,,"2016 to 2021 7","10"
,,,,"Malta","Total immigrant population 5 6","175"
,,,,,"Before 1980","125"
,,,,,"1980 to 1990","35"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Montenegro","Total immigrant population 5 6","230"
,,,,,"Before 1980","50"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","120"
,,,,,"2001 to 2005","15"
,,,,,"2006 to 2010","10"
,,,,,"2011 to 2015","15"
,,,,,"2016 to 2021 7","10"
,,,,"North Macedonia","Total immigrant population 5 6","260"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","50"
,,,,,"2001 to 2005","90"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","30"
,,,,,"2016 to 2021 7","50"
,,,,"Portugal","Total immigrant population 5 6","4,400"
,,,,,"Before 1980","3,310"
,,,,,"1980 to 1990","565"
,,,,,"1991 to 2000","175"
,,,,,"2001 to 2005","65"
,,,,,"2006 to 2010","40"
,,,,,"2011 to 2015","125"
,,,,,"2016 to 2021 7","120"
,,,,"San Marino","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Serbia 14","Total immigrant population 5 6","3,745"
,,,,,"Before 1980","480"
,,,,,"1980 to 1990","100"
,,,,,"1991 to 2000","1,790"
,,,,,"2001 to 2005","495"
,,,,,"2006 to 2010","175"
,,,,,"2011 to 2015","210"
,,,,,"2016 to 2021 7","490"
,,,,"Slovenia","Total immigrant population 5 6","590"
,,,,,"Before 1980","365"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","110"
,,,,,"2001 to 2005","30"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","30"
,,,,,"2016 to 2021 7","25"
,,,,"Spain","Total immigrant population 5 6","1,400"
,,,,,"Before 1980","355"
,,,,,"1980 to 1990","95"
,,,,,"1991 to 2000","85"
,,,,,"2001 to 2005","45"
,,,,,"2006 to 2010","100"
,,,,,"2011 to 2015","165"
,,,,,"2016 to 2021 7","555"
,,,,"Benin","Total immigrant population 5 6","20"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Burkina Faso","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Cabo Verde","Total immigrant population 5 6","15"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","10"
,,,,"Côte d'Ivoire","Total immigrant population 5 6","95"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","30"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","25"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","35"
,,,,"Gambia","Total immigrant population 5 6","70"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","10"
,,,,,"2016 to 2021 7","30"
,,,,"Ghana","Total immigrant population 5 6","1,085"
,,,,,"Before 1980","50"
,,,,,"1980 to 1990","110"
,,,,,"1991 to 2000","210"
,,,,,"2001 to 2005","150"
,,,,,"2006 to 2010","190"
,,,,,"2011 to 2015","100"
,,,,,"2016 to 2021 7","285"
,,,,"Guinea","Total immigrant population 5 6","25"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Guinea-Bissau","Total immigrant population 5 6","15"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","10"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Liberia","Total immigrant population 5 6","195"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","45"
,,,,,"2006 to 2010","55"
,,,,,"2011 to 2015","50"
,,,,,"2016 to 2021 7","20"
,,,,"Mali","Total immigrant population 5 6","50"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","15"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","10"
,,,,,"2016 to 2021 7","15"
,,,,"Mauritania","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Niger","Total immigrant population 5 6","20"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Nigeria","Total immigrant population 5 6","2,215"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","40"
,,,,,"1991 to 2000","190"
,,,,,"2001 to 2005","215"
,,,,,"2006 to 2010","335"
,,,,,"2011 to 2015","305"
,,,,,"2016 to 2021 7","1,085"
,,,,"Saint Helena, Ascension and Tristan da Cunha","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Senegal","Total immigrant population 5 6","90"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","30"
,,,,,"2016 to 2021 7","10"
,,,,"Sierra Leone","Total immigrant population 5 6","145"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","35"
,,,,,"2001 to 2005","45"
,,,,,"2006 to 2010","25"
,,,,,"2011 to 2015","20"
,,,,,"2016 to 2021 7","15"
,,,,"Togo","Total immigrant population 5 6","100"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","20"
,,,,,"2006 to 2010","35"
,,,,,"2011 to 2015","20"
,,,,,"2016 to 2021 7","10"
,,,,"Burundi","Total immigrant population 5 6","245"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","20"
,,,,,"2001 to 2005","45"
,,,,,"2006 to 2010","40"
,,,,,"2011 to 2015","15"
,,,,,"2016 to 2021 7","75"
,,,,"Comoros","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Djibouti","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Eritrea","Total immigrant population 5 6","2,255"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","155"
,,,,,"1991 to 2000","170"
,,,,,"2001 to 2005","45"
,,,,,"2006 to 2010","120"
,,,,,"2011 to 2015","355"
,,,,,"2016 to 2021 7","1,415"
,,,,"Ethiopia","Total immigrant population 5 6","2,075"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","220"
,,,,,"1991 to 2000","530"
,,,,,"2001 to 2005","230"
,,,,,"2006 to 2010","340"
,,,,,"2011 to 2015","265"
,,,,,"2016 to 2021 7","470"
,,,,"Kenya","Total immigrant population 5 6","4,005"
,,,,,"Before 1980","1,710"
,,,,,"1980 to 1990","660"
,,,,,"1991 to 2000","620"
,,,,,"2001 to 2005","295"
,,,,,"2006 to 2010","190"
,,,,,"2011 to 2015","325"
,,,,,"2016 to 2021 7","215"
,,,,"Madagascar","Total immigrant population 5 6","60"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","20"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","15"
,,,,"Malawi","Total immigrant population 5 6","100"
,,,,,"Before 1980","25"
,,,,,"1980 to 1990","15"
,,,,,"1991 to 2000","15"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","45"
,,,,"Mauritius","Total immigrant population 5 6","1,245"
,,,,,"Before 1980","120"
,,,,,"1980 to 1990","165"
,,,,,"1991 to 2000","120"
,,,,,"2001 to 2005","145"
,,,,,"2006 to 2010","330"
,,,,,"2011 to 2015","215"
,,,,,"2016 to 2021 7","150"
,,,,"Mayotte","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Mozambique","Total immigrant population 5 6","85"
,,,,,"Before 1980","50"
,,,,,"1980 to 1990","25"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Réunion","Total immigrant population 5 6","15"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Rwanda","Total immigrant population 5 6","230"
,,,,,"Before 1980","25"
,,,,,"1980 to 1990","20"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","45"
,,,,,"2006 to 2010","45"
,,,,,"2011 to 2015","10"
,,,,,"2016 to 2021 7","65"
,,,,"Seychelles","Total immigrant population 5 6","40"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Somalia","Total immigrant population 5 6","1,080"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","45"
,,,,,"1991 to 2000","365"
,,,,,"2001 to 2005","75"
,,,,,"2006 to 2010","130"
,,,,,"2011 to 2015","240"
,,,,,"2016 to 2021 7","215"
,,,,"South Sudan","Total immigrant population 5 6","355"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","105"
,,,,,"2001 to 2005","165"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","35"
,,,,,"2016 to 2021 7","25"
,,,,"Tanzania 15","Total immigrant population 5 6","2,825"
,,,,,"Before 1980","1,765"
,,,,,"1980 to 1990","555"
,,,,,"1991 to 2000","250"
,,,,,"2001 to 2005","55"
,,,,,"2006 to 2010","90"
,,,,,"2011 to 2015","45"
,,,,,"2016 to 2021 7","70"
,,,,"Uganda","Total immigrant population 5 6","2,575"
,,,,,"Before 1980","1,855"
,,,,,"1980 to 1990","155"
,,,,,"1991 to 2000","150"
,,,,,"2001 to 2005","50"
,,,,,"2006 to 2010","95"
,,,,,"2011 to 2015","95"
,,,,,"2016 to 2021 7","185"
,,,,"Zambia","Total immigrant population 5 6","320"
,,,,,"Before 1980","140"
,,,,,"1980 to 1990","30"
,,,,,"1991 to 2000","85"
,,,,,"2001 to 2005","20"
,,,,,"2006 to 2010","20"
,,,,,"2011 to 2015","15"
,,,,,"2016 to 2021 7","15"
,,,,"Zimbabwe","Total immigrant population 5 6","1,060"
,,,,,"Before 1980","185"
,,,,,"1980 to 1990","180"
,,,,,"1991 to 2000","180"
,,,,,"2001 to 2005","145"
,,,,,"2006 to 2010","130"
,,,,,"2011 to 2015","100"
,,,,,"2016 to 2021 7","140"
,,,,"Algeria","Total immigrant population 5 6","445"
,,,,,"Before 1980","40"
,,,,,"1980 to 1990","25"
,,,,,"1991 to 2000","140"
,,,,,"2001 to 2005","70"
,,,,,"2006 to 2010","80"
,,,,,"2011 to 2015","20"
,,,,,"2016 to 2021 7","65"
,,,,"Egypt","Total immigrant population 5 6","2,705"
,,,,,"Before 1980","275"
,,,,,"1980 to 1990","205"
,,,,,"1991 to 2000","480"
,,,,,"2001 to 2005","260"
,,,,,"2006 to 2010","385"
,,,,,"2011 to 2015","595"
,,,,,"2016 to 2021 7","505"
,,,,"Libya","Total immigrant population 5 6","500"
,,,,,"Before 1980","15"
,,,,,"1980 to 1990","45"
,,,,,"1991 to 2000","70"
,,,,,"2001 to 2005","35"
,,,,,"2006 to 2010","110"
,,,,,"2011 to 2015","80"
,,,,,"2016 to 2021 7","140"
,,,,"Morocco","Total immigrant population 5 6","930"
,,,,,"Before 1980","155"
,,,,,"1980 to 1990","40"
,,,,,"1991 to 2000","105"
,,,,,"2001 to 2005","110"
,,,,,"2006 to 2010","165"
,,,,,"2011 to 2015","130"
,,,,,"2016 to 2021 7","225"
,,,,"Sudan 16","Total immigrant population 5 6","530"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","30"
,,,,,"1991 to 2000","125"
,,,,,"2001 to 2005","80"
,,,,,"2006 to 2010","75"
,,,,,"2011 to 2015","50"
,,,,,"2016 to 2021 7","155"
,,,,"Tunisia","Total immigrant population 5 6","350"
,,,,,"Before 1980","40"
,,,,,"1980 to 1990","30"
,,,,,"1991 to 2000","75"
,,,,,"2001 to 2005","15"
,,,,,"2006 to 2010","45"
,,,,,"2011 to 2015","45"
,,,,,"2016 to 2021 7","100"
,,,,"Western Sahara","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Angola","Total immigrant population 5 6","115"
,,,,,"Before 1980","55"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","25"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Cameroon","Total immigrant population 5 6","230"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","85"
,,,,,"2016 to 2021 7","100"
,,,,"Central African Republic","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Chad","Total immigrant population 5 6","10"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Congo, Democratic Republic of the","Total immigrant population 5 6","735"
,,,,,"Before 1980","65"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","65"
,,,,,"2001 to 2005","130"
,,,,,"2006 to 2010","150"
,,,,,"2011 to 2015","95"
,,,,,"2016 to 2021 7","230"
,,,,"Congo, Republic of the","Total immigrant population 5 6","70"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","20"
,,,,,"2001 to 2005","20"
,,,,,"2006 to 2010","10"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","15"
,,,,"Equatorial Guinea","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Gabon","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Sao Tome and Principe","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Botswana","Total immigrant population 5 6","40"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","15"
,,,,,"2016 to 2021 7","0"
,,,,"Eswatini","Total immigrant population 5 6","20"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","10"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Lesotho","Total immigrant population 5 6","15"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Namibia","Total immigrant population 5 6","100"
,,,,,"Before 1980","15"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","15"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","25"
,,,,,"2016 to 2021 7","25"
,,,,"South Africa, Republic of","Total immigrant population 5 6","9,005"
,,,,,"Before 1980","1,600"
,,,,,"1980 to 1990","1,000"
,,,,,"1991 to 2000","2,785"
,,,,,"2001 to 2005","875"
,,,,,"2006 to 2010","750"
,,,,,"2011 to 2015","765"
,,,,,"2016 to 2021 7","1,220"
,,,,"Afghanistan","Total immigrant population 5 6","5,935"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","510"
,,,,,"1991 to 2000","1,360"
,,,,,"2001 to 2005","1,275"
,,,,,"2006 to 2010","890"
,,,,,"2011 to 2015","640"
,,,,,"2016 to 2021 7","1,250"
,,,,"Armenia","Total immigrant population 5 6","270"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","50"
,,,,,"2006 to 2010","60"
,,,,,"2011 to 2015","40"
,,,,,"2016 to 2021 7","90"
,,,,"Azerbaijan","Total immigrant population 5 6","365"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","70"
,,,,,"2001 to 2005","55"
,,,,,"2006 to 2010","90"
,,,,,"2011 to 2015","70"
,,,,,"2016 to 2021 7","80"
,,,,"Bahrain","Total immigrant population 5 6","240"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","15"
,,,,,"1991 to 2000","80"
,,,,,"2001 to 2005","20"
,,,,,"2006 to 2010","35"
,,,,,"2011 to 2015","40"
,,,,,"2016 to 2021 7","40"
,,,,"Cyprus","Total immigrant population 5 6","260"
,,,,,"Before 1980","150"
,,,,,"1980 to 1990","30"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","25"
,,,,,"2016 to 2021 7","20"
,,,,"Georgia","Total immigrant population 5 6","255"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","50"
,,,,,"2001 to 2005","65"
,,,,,"2006 to 2010","20"
,,,,,"2011 to 2015","40"
,,,,,"2016 to 2021 7","65"
,,,,"Iran 17","Total immigrant population 5 6","43,245"
,,,,,"Before 1980","465"
,,,,,"1980 to 1990","3,410"
,,,,,"1991 to 2000","10,995"
,,,,,"2001 to 2005","5,985"
,,,,,"2006 to 2010","6,725"
,,,,,"2011 to 2015","10,050"
,,,,,"2016 to 2021 7","5,615"
,,,,"Iraq","Total immigrant population 5 6","6,550"
,,,,,"Before 1980","75"
,,,,,"1980 to 1990","165"
,,,,,"1991 to 2000","960"
,,,,,"2001 to 2005","585"
,,,,,"2006 to 2010","1,320"
,,,,,"2011 to 2015","2,010"
,,,,,"2016 to 2021 7","1,435"
,,,,"Israel","Total immigrant population 5 6","2,350"
,,,,,"Before 1980","395"
,,,,,"1980 to 1990","180"
,,,,,"1991 to 2000","255"
,,,,,"2001 to 2005","295"
,,,,,"2006 to 2010","380"
,,,,,"2011 to 2015","335"
,,,,,"2016 to 2021 7","525"
,,,,"Jordan","Total immigrant population 5 6","1,165"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","65"
,,,,,"1991 to 2000","170"
,,,,,"2001 to 2005","110"
,,,,,"2006 to 2010","175"
,,,,,"2011 to 2015","285"
,,,,,"2016 to 2021 7","325"
,,,,"Kazakhstan","Total immigrant population 5 6","1,235"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","285"
,,,,,"2001 to 2005","230"
,,,,,"2006 to 2010","250"
,,,,,"2011 to 2015","190"
,,,,,"2016 to 2021 7","270"
,,,,"Kuwait","Total immigrant population 5 6","1,015"
,,,,,"Before 1980","25"
,,,,,"1980 to 1990","65"
,,,,,"1991 to 2000","260"
,,,,,"2001 to 2005","170"
,,,,,"2006 to 2010","105"
,,,,,"2011 to 2015","185"
,,,,,"2016 to 2021 7","205"
,,,,"Kyrgyzstan","Total immigrant population 5 6","525"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","45"
,,,,,"2001 to 2005","90"
,,,,,"2006 to 2010","140"
,,,,,"2011 to 2015","120"
,,,,,"2016 to 2021 7","130"
,,,,"Lebanon","Total immigrant population 5 6","1,960"
,,,,,"Before 1980","315"
,,,,,"1980 to 1990","315"
,,,,,"1991 to 2000","535"
,,,,,"2001 to 2005","155"
,,,,,"2006 to 2010","145"
,,,,,"2011 to 2015","205"
,,,,,"2016 to 2021 7","290"
,,,,"Oman","Total immigrant population 5 6","150"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","30"
,,,,,"2001 to 2005","35"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","40"
,,,,,"2016 to 2021 7","30"
,,,,"Qatar","Total immigrant population 5 6","165"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","35"
,,,,,"2011 to 2015","70"
,,,,,"2016 to 2021 7","55"
,,,,"Saudi Arabia","Total immigrant population 5 6","1,585"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","65"
,,,,,"1991 to 2000","350"
,,,,,"2001 to 2005","180"
,,,,,"2006 to 2010","260"
,,,,,"2011 to 2015","245"
,,,,,"2016 to 2021 7","485"
,,,,"Syria 18","Total immigrant population 5 6","4,690"
,,,,,"Before 1980","70"
,,,,,"1980 to 1990","70"
,,,,,"1991 to 2000","130"
,,,,,"2001 to 2005","135"
,,,,,"2006 to 2010","155"
,,,,,"2011 to 2015","760"
,,,,,"2016 to 2021 7","3,380"
,,,,"Tajikistan","Total immigrant population 5 6","165"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","20"
,,,,,"2001 to 2005","70"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","25"
,,,,,"2016 to 2021 7","20"
,,,,"Turkey","Total immigrant population 5 6","2,540"
,,,,,"Before 1980","210"
,,,,,"1980 to 1990","170"
,,,,,"1991 to 2000","310"
,,,,,"2001 to 2005","195"
,,,,,"2006 to 2010","450"
,,,,,"2011 to 2015","420"
,,,,,"2016 to 2021 7","795"
,,,,"Turkmenistan","Total immigrant population 5 6","55"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","35"
,,,,"United Arab Emirates","Total immigrant population 5 6","1,880"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","35"
,,,,,"1991 to 2000","355"
,,,,,"2001 to 2005","300"
,,,,,"2006 to 2010","285"
,,,,,"2011 to 2015","390"
,,,,,"2016 to 2021 7","510"
,,,,"Uzbekistan","Total immigrant population 5 6","530"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","15"
,,,,,"1991 to 2000","115"
,,,,,"2001 to 2005","180"
,,,,,"2006 to 2010","100"
,,,,,"2011 to 2015","70"
,,,,,"2016 to 2021 7","45"
,,,,"West Bank and Gaza Strip 19","Total immigrant population 5 6","455"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","60"
,,,,,"1991 to 2000","65"
,,,,,"2001 to 2005","30"
,,,,,"2006 to 2010","70"
,,,,,"2011 to 2015","105"
,,,,,"2016 to 2021 7","85"
,,,,"Yemen","Total immigrant population 5 6","150"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","20"
,,,,,"2006 to 2010","45"
,,,,,"2011 to 2015","10"
,,,,,"2016 to 2021 7","50"
,,,,"China 20","Total immigrant population 5 6","204,825"
,,,,,"Before 1980","10,900"
,,,,,"1980 to 1990","14,945"
,,,,,"1991 to 2000","45,950"
,,,,,"2001 to 2005","35,735"
,,,,,"2006 to 2010","35,430"
,,,,,"2011 to 2015","32,895"
,,,,,"2016 to 2021 7","28,970"
,,,,"Hong Kong 21","Total immigrant population 5 6","76,115"
,,,,,"Before 1980","11,755"
,,,,,"1980 to 1990","19,360"
,,,,,"1991 to 2000","37,055"
,,,,,"2001 to 2005","1,700"
,,,,,"2006 to 2010","1,760"
,,,,,"2011 to 2015","2,105"
,,,,,"2016 to 2021 7","2,385"
,,,,"Japan","Total immigrant population 5 6","11,565"
,,,,,"Before 1980","2,110"
,,,,,"1980 to 1990","895"
,,,,,"1991 to 2000","2,460"
,,,,,"2001 to 2005","1,250"
,,,,,"2006 to 2010","1,570"
,,,,,"2011 to 2015","1,660"
,,,,,"2016 to 2021 7","1,610"
,,,,"Korea, North 22","Total immigrant population 5 6","165"
,,,,,"Before 1980","80"
,,,,,"1980 to 1990","40"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","10"
